zip,state,county,city1,city1,city2,city3,city4,city5,city6,city7,city8,city9,city10,city11,city12,city13,city14,city15,city16,city17,city18,city19,city20,city21,city22,city23,city24,city25,city26,city27,city28,city29,city30,city31
66872,KS,Morris County,White City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66873,KS,Morris County,Wilsey,Council Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66901,KS,Cloud County,Concordia,Ames, Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66930,KS,Republic County,Agenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66932,KS,Smith County,Athol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66933,KS,Washington County,Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66935,KS,Republic County,Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66936,KS,Jewell County,Burr Oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66937,KS,Washington County,Clifton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66938,KS,Cloud County,Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66939,KS,Republic County,Courtland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66940,KS,Republic County,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66941,KS,Jewell County,Esbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66942,KS,Jewell County,Formoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66943,KS,Washington County,Greenleaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66944,KS,Washington County,Haddam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66945,KS,Washington County,Hanover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66946,KS,Washington County,Hollenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66948,KS,Cloud County,Jamestown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66949,KS,Jewell County,Jewell,Ionia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66951,KS,Smith County,Kensington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66952,KS,Smith County,Lebanon,Bellaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66953,KS,Washington County,Linn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66955,KS,Washington County,Mahaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66956,KS,Jewell County,Mankato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66958,KS,Washington County,Morrowville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66959,KS,Republic County,Munden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66960,KS,Republic County,Narka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66961,KS,Republic County,Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66962,KS,Washington County,Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66963,KS,Jewell County,Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66964,KS,Republic County,Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66966,KS,Republic County,Scandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66967,KS,Smith County,Smith Center,Harlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66968,KS,Washington County,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66970,KS,Jewell County,Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67001,KS,Sedgwick County,Andale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67002,KS,Butler County,Andover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67003,KS,Harper County,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67004,KS,Sumner County,Argonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67005,KS,Cowley County,Arkansas City,Parkerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67008,KS,Cowley County,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67009,KS,Harper County,Attica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67010,KS,Butler County,Augusta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67012,KS,Butler County,Beaumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67013,KS,Sumner County,Belle Plaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67016,KS,Sedgwick County,Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67017,KS,Butler County,Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67018,KS,Harper County,Bluff City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67019,KS,Cowley County,Burden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67020,KS,Harvey County,Burrton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67021,KS,Pratt County,Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67022,KS,Sumner County,Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67023,KS,Cowley County,Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67024,KS,Chautauqua County,Cedar Vale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67025,KS,Sedgwick County,Cheney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67026,KS,Sedgwick County,Clearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67028,KS,Pratt County,Coats,Belvidere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67029,KS,Comanche County,Coldwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67030,KS,Sedgwick County,Colwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67031,KS,Sumner County,Conway Springs,Conway Spgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67035,KS,Kingman County,Cunningham,Penalosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67036,KS,Harper County,Danville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67037,KS,Sedgwick County,Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67038,KS,Cowley County,Dexter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67039,KS,Butler County,Douglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67041,KS,Butler County,Elbing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67042,KS,Butler County,El Dorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67045,KS,Greenwood County,Eureka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67047,KS,Greenwood County,Fall River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67049,KS,Harper County,Freeport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67050,KS,Sedgwick County,Garden Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67051,KS,Sumner County,Geuda Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67052,KS,Sedgwick County,Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67053,KS,Marion County,Goessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67054,KS,Kiowa County,Greensburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67055,KS,Sedgwick County,Greenwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67056,KS,Harvey County,Halstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67057,KS,Barber County,Hardtner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67058,KS,Harper County,Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67059,KS,Kiowa County,Haviland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67060,KS,Sedgwick County,Haysville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67061,KS,Barber County,Hazelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67062,KS,Harvey County,Hesston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67063,KS,Marion County,Hillsboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67065,KS,Barber County,Isabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67066,KS,Pratt County,Iuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67067,KS,Sedgwick County,Kechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67068,KS,Kingman County,Kingman,Belmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67070,KS,Barber County,Kiowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67071,KS,Barber County,Lake City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67072,KS,Butler County,Latham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67073,KS,Marion County,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67074,KS,Butler County,Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67101,KS,Sedgwick County,Maize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67102,KS,Cowley County,Maple City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67103,KS,Sumner County,Mayfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67104,KS,Barber County,Medicine Lodge,Medicine Ldg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67105,KS,Sumner County,Milan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67106,KS,Sumner County,Milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67107,KS,McPherson County,Moundridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67108,KS,Sedgwick County,Mount Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67109,KS,Kiowa County,Mullinville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67110,KS,Sedgwick County,Mulvane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67111,KS,Kingman County,Murdock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67112,KS,Kingman County,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67114,KS,Harvey County,Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67117,KS,Harvey County,North Newton,Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67118,KS,Kingman County,Norwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67119,KS,Sumner County,Oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67120,KS,Sumner County,Peck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67122,KS,Greenwood County,Piedmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67123,KS,Butler County,Potwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67124,KS,Pratt County,Pratt,Cullison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67127,KS,Comanche County,Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67131,KS,Cowley County,Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67132,KS,Butler County,Rosalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67133,KS,Butler County,Rose Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67134,KS,Pratt County,Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67135,KS,Harvey County,Sedgwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67137,KS,Greenwood County,Severy,Climax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67138,KS,Barber County,Sharon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67140,KS,Sumner County,South Haven,Hunnewell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67142,KS,Kingman County,Spivey,Rago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67143,KS,Barber County,Sun City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67144,KS,Butler County,Towanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67146,KS,Cowley County,Udall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67147,KS,Sedgwick County,Valley Center,Park City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67149,KS,Sedgwick County,Viola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67150,KS,Harper County,Waldron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67151,KS,Harvey County,Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67152,KS,Sumner County,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67154,KS,Butler County,Whitewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67155,KS,Comanche County,Wilmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67156,KS,Cowley County,Winfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67159,KS,Kingman County,Zenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67201,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67202,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67203,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67204,KS,Sedgwick County,Wichita,Park City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67205,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67206,KS,Sedgwick County,Wichita,Eastborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67207,KS,Sedgwick County,Wichita,Eastborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67208,KS,Sedgwick County,Wichita,Eastborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67209,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67210,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67211,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67212,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67213,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67214,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67215,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67216,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67217,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67218,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67219,KS,Sedgwick County,Wichita,Park City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67220,KS,Sedgwick County,Wichita,Bel Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67221,KS,Sedgwick County,Mcconnell Afb,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67223,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67226,KS,Sedgwick County,Wichita,Bel Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67227,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67228,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67230,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67232,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67235,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67260,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67275,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67276,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67277,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67278,KS,Sedgwick County,Wichita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67301,KS,Montgomery County,Independence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67330,KS,Labette County,Altamont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67332,KS,Labette County,Bartlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67333,KS,Montgomery County,Caney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67334,KS,Chautauqua County,Chautauqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67335,KS,Montgomery County,Cherryvale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67336,KS,Labette County,Chetopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67337,KS,Montgomery County,Coffeyville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67340,KS,Montgomery County,Dearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67341,KS,Labette County,Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67342,KS,Labette County,Edna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67344,KS,Montgomery County,Elk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67345,KS,Elk County,Elk Falls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67346,KS,Elk County,Grenola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67347,KS,Montgomery County,Havana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67349,KS,Elk County,Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67351,KS,Montgomery County,Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67352,KS,Elk County,Longton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67353,KS,Elk County,Moline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67354,KS,Labette County,Mound Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67355,KS,Chautauqua County,Niotaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67356,KS,Labette County,Oswego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67357,KS,Labette County,Parsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67360,KS,Chautauqua County,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67361,KS,Chautauqua County,Sedan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67363,KS,Montgomery County,Sycamore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67364,KS,Montgomery County,Tyro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67401,KS,Saline County,Salina,Bavaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67402,KS,Saline County,Salina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67410,KS,Dickinson County,Abilene,Industry, Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67416,KS,Saline County,Assaria,Mentor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67417,KS,Cloud County,Aurora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67418,KS,Lincoln County,Barnard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67420,KS,Mitchell County,Beloit,Scottsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67422,KS,Ottawa County,Bennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67423,KS,Lincoln County,Beverly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67425,KS,Saline County,Brookville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67427,KS,Rice County,Bushton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67428,KS,McPherson County,Canton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67430,KS,Mitchell County,Cawker City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67431,KS,Dickinson County,Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67432,KS,Clay County,Clay Center,Oakhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67436,KS,Ottawa County,Delphos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67437,KS,Osborne County,Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67438,KS,Marion County,Durham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67439,KS,Ellsworth County,Ellsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67441,KS,Dickinson County,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67442,KS,Saline County,Falun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67443,KS,McPherson County,Galva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67444,KS,Rice County,Geneseo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67445,KS,Cloud County,Glasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67446,KS,Mitchell County,Glen Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67447,KS,Clay County,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67448,KS,Saline County,Gypsum,Carlton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67449,KS,Dickinson County,Herington,Delavan, Latimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67450,KS,Ellsworth County,Holyrood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67451,KS,Dickinson County,Hope,Navarre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67452,KS,Mitchell County,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67454,KS,Ellsworth County,Kanopolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67455,KS,Lincoln County,Lincoln,Westfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67456,KS,Saline County,Lindsborg,Smolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67457,KS,Rice County,Little River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67458,KS,Clay County,Longford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67459,KS,Ellsworth County,Lorraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67460,KS,McPherson County,Mcpherson,Conway, Mc Pherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67464,KS,McPherson County,Marquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67466,KS,Cloud County,Miltonvale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67467,KS,Ottawa County,Minneapolis,Ada, Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67468,KS,Clay County,Morganville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67470,KS,Saline County,New Cambria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67473,KS,Osborne County,Osborne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67474,KS,Osborne County,Portis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67475,KS,Marion County,Ramona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67476,KS,McPherson County,Roxbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67478,KS,Mitchell County,Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67480,KS,Dickinson County,Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67481,KS,Lincoln County,Sylvan Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67482,KS,Dickinson County,Talmage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67483,KS,Marion County,Tampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67484,KS,Ottawa County,Tescott,Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67485,KS,Mitchell County,Tipton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67487,KS,Clay County,Wakefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67490,KS,Ellsworth County,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67491,KS,McPherson County,Windom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67492,KS,Dickinson County,Woodbine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67501,KS,Reno County,Hutchinson,Willowbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67502,KS,Reno County,Hutchinson,Medora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67504,KS,Reno County,Hutchinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67505,KS,Reno County,South Hutchinson,Hutchinson, S Hutchinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67510,KS,Reno County,Abbyville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67511,KS,Barton County,Albert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67512,KS,Rice County,Alden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67513,KS,Rush County,Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67514,KS,Reno County,Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67515,KS,Ness County,Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67516,KS,Ness County,Bazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67518,KS,Ness County,Beeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67519,KS,Edwards County,Belpre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67520,KS,Rush County,Bison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67521,KS,Ness County,Brownell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67522,KS,Reno County,Buhler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67523,KS,Pawnee County,Burdett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67524,KS,Rice County,Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67525,KS,Barton County,Claflin,Beaver, Odin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67526,KS,Barton County,Ellinwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67529,KS,Pawnee County,Garfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67530,KS,Barton County,Great Bend,Dundee, Heizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67543,KS,Reno County,Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67544,KS,Barton County,Hoisington,Susank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67545,KS,Stafford County,Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67546,KS,McPherson County,Inman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67547,KS,Edwards County,Kinsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67548,KS,Rush County,La Crosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
